MODULE	SOURCE	DESCR
REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN
REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION_
REACTOME_VISUAL_PHOTOTRANSDUCTION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_VISUAL_PHOTOTRANSDUCTION
REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION
REACTOME_MUCOPOLYSACCHARIDOSES	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MUCOPOLYSACCHARIDOSES
REACTOME_ANCHORING_FIBRIL_FORMATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ANCHORING_FIBRIL_FORMATION
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PI3K_AKT_SIGNALING_IN_CANCER
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER
REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R_
REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE
REACTOME_SELENOAMINO_ACID_METABOLISM	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SELENOAMINO_ACID_METABOLISM
REACTOME_DAP12_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DAP12_SIGNALING
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP_
REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RETINOID_CYCLE_DISEASE_EVENTS
REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION_
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING
REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SEPARATION_OF_SISTER_CHROMATIDS
REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION
REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_COHESIN_LOADING_ONTO_CHROMATIN
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION
REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_THE_PHOTOTRANSDUCTION_CASCADE
REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP_
REACTOME_CELLULAR_SENESCENCE	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELLULAR_SENESCENCE
REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF_
REACTOME_ONCOGENE_INDUCED_SENESCENCE	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ONCOGENE_INDUCED_SENESCENCE
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH
REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION
REACTOME_SIGNALING_BY_LEPTIN	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_LEPTIN
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER
REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS
REACTOME_INSULIN_PROCESSING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INSULIN_PROCESSING
REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT
REACTOME_STIMULI_SENSING_CHANNELS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_STIMULI_SENSING_CHANNELS
REACTOME_EPH_EPHRIN_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_EPH_EPHRIN_SIGNALING
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION
REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION
REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION
REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS
REACTOME_PEPTIDE_HORMONE_METABOLISM	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PEPTIDE_HORMONE_METABOLISM
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7
REACTOME_SUMOYLATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SUMOYLATION
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY
REACTOME_LAMININ_INTERACTIONS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_LAMININ_INTERACTIONS
REACTOME_SYNDECAN_INTERACTIONS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SYNDECAN_INTERACTIONS
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS
REACTOME_ECM_PROTEOGLYCANS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ECM_PROTEOGLYCANS
REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS
REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS
REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2_SAE1_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2_SAE1_
REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9_
REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS
REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION_
REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA
REACTOME_HDACS_DEACETYLATE_HISTONES	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HDACS_DEACETYLATE_HISTONES
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES
REACTOME_HDMS_DEMETHYLATE_HISTONES	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HDMS_DEMETHYLATE_HISTONES
REACTOME_HATS_ACETYLATE_HISTONES	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HATS_ACETYLATE_HISTONES
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RMTS_METHYLATE_HISTONE_ARGININES
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO
REACTOME_GLYCOGEN_STORAGE_DISEASES	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GLYCOGEN_STORAGE_DISEASES
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING
REACTOME_CHROMATIN_MODIFYING_ENZYMES	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CHROMATIN_MODIFYING_ENZYMES
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN
REACTOME_TRP_CHANNELS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRP_CHANNELS
REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY
REACTOME_LOSS_OF_FUNCTION_OF_SMAD2_3_IN_CANCER	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_LOSS_OF_FUNCTION_OF_SMAD2_3_IN_CANCER
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER
REACTOME_GLYCOGEN_SYNTHESIS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GLYCOGEN_SYNTHESIS
REACTOME_DEFECTS_IN_BIOTIN_BTN_METABOLISM	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEFECTS_IN_BIOTIN_BTN_METABOLISM
REACTOME_REGULATION_BY_C_FLIP	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_BY_C_FLIP
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_
REACTOME_HSF1_ACTIVATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HSF1_ACTIVATION
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS
REACTOME_ATTENUATION_PHASE	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ATTENUATION_PHASE
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HSF1_DEPENDENT_TRANSACTIVATION
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY
REACTOME_METABOLISM_OF_POLYAMINES	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_METABOLISM_OF_POLYAMINES
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE
REACTOME_INTEGRIN_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTEGRIN_SIGNALING
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS_
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE
REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE
REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS
REACTOME_DEFECTIVE_CHST6_CAUSES_MCDC1	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEFECTIVE_CHST6_CAUSES_MCDC1
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2
REACTOME_DEFECTIVE_ST3GAL3_CAUSES_MCT12_AND_EIEE15	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEFECTIVE_ST3GAL3_CAUSES_MCT12_AND_EIEE15
REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D_
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS
REACTOME_SIGNALING_BY_GPCR	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_GPCR
